query,matching_paragraphs,num_matching_paragraphs,num_matching_docs,nonmatching_paragraphs,num_nonmatching_paragraphs,num_nonmatching_docs,label,overlap,par_balance,doc_balance
ar 25-400-2 the army records information management system (arims),"['AR 25-400-2.pdf_30', 'AR 25-400-2.pdf_7', 'AR 25-400-2.pdf_1', 'AR 25-400-2.pdf_8', 'AR 25-400-2.pdf_17']",5,1,"['STP 10-92Y12-SM-TG.pdf_4352', 'STP 10-92Y12-SM-TG.pdf_1724', 'STP 10-92Y12-SM-TG.pdf_4885', 'STP 10-92Y12-SM-TG.pdf_1045', 'STP 10-92Y12-SM-TG.pdf_3334', 'AR 25-22.pdf_36', 'CNGBI 5001.01.pdf_106', 'AR 25-1.pdf_205', 'AR 25-1.pdf_32', 'TRADOC TR27-2.pdf_84', 'TRADOC TS25-1.pdf_44', 'STP 10-92A12-SM-TG.pdf_9723', 'USAR REG 25-2.pdf_112', 'AR 10-82.pdf_18', 'ARMY DIR 2016-38.pdf_45', 'TC 55-509.pdf_1487', 'AR 25-13.pdf_82', 'ARMY DIR 2020-12.pdf_11', 'USAR PAM 570-1.pdf_284', 'USAR REG 25-4.pdf_34']",20,15,test,0,0.25,0.06666666666666667
ar 25-55 the department of the army freedom of information act program,['AR 25-55.pdf_4'],1,1,"['DA MEMO 36-1.pdf_2', 'USAR PAM 25-2.pdf_500', 'USAR PAM 25-2.pdf_1360', 'AR 25-22.pdf_36']",4,3,test,0,0.25,0.3333333333333333
ar 37-47 official representation funds of the secretary of the army,"['AR 37-47.pdf_4', 'AR 37-47.pdf_59']",2,1,"['TRADOC TM1-16.pdf_232', 'AR 360-1.pdf_180', 'AR 1-50.pdf_73', 'AR 195-4.pdf_78', 'AR 1-15.pdf_28', 'AR 600-25.pdf_102', 'SECNAVINST 4950.4B.pdf_309', 'FM 1-06.pdf_264']",8,8,test,0,0.25,0.125
ar 381-11 intelligence support to capability development,['AR 381-11.pdf_3'],1,1,"['TRADOC TR71-20.pdf_1129', 'TRADOC TR71-20.pdf_901', 'AR 10-87.pdf_121', 'TRADOC TR350-70.pdf_1249']",4,3,test,0,0.25,0.3333333333333333
ar 381-12 threat awareness and reporting program,"['AR 381-12.pdf_1', 'AR 381-12.pdf_30', 'AR 381-12.pdf_6', 'AR 381-12.pdf_28', 'AR 381-12.pdf_24']",5,1,"['AR 380-28.pdf_161', 'AR 612-201.pdf_165', 'AR 612-201.pdf_420', 'AR 600-20.pdf_375', 'AR 600-20.pdf_233', 'AR 600-8-10.pdf_197', 'AR 55-46.pdf_165', 'AR 10-87.pdf_121', 'AR 350-1.pdf_437', 'AR 350-1.pdf_724', 'AR 525-2.pdf_23', 'AR 600-8-2.pdf_66', 'AR 190-45.pdf_77', 'CNGBI 2400.00A.pdf_23', 'AR 360-1.pdf_177', 'AR 380-49.pdf_29', 'AR 380-67.pdf_51', 'AR 380-5.pdf_185', 'AR 380-5.pdf_163', 'AR 380-53.pdf_20']",20,16,test,0,0.25,0.0625
ar 40-68 clinical quality management,"['AR 40-68.pdf_155', 'AR 40-68.pdf_154', 'AR 40-68.pdf_80', 'AR 40-68.pdf_64', 'AR 40-68.pdf_5']",5,1,"['TRADOC TS1-201.pdf_128', 'AR 40-58.pdf_266', 'AR 40-58.pdf_144', 'TB MED 509.pdf_379', 'AR 40-7.pdf_20', 'AR 20-1.pdf_309', 'AR 608-18.pdf_80', 'AR 600-85.pdf_340', 'AR 40-5.pdf_117', 'AR 40-1.pdf_107', 'PAM 600-4.pdf_127', 'AR 220-1.pdf_73', 'AR 140-145.pdf_60', 'AR 40-400.pdf_105', 'AR 15-6.pdf_49', 'AR 50-7.pdf_56', 'PAM 27-162.pdf_257', 'PAM 27-162.pdf_72', 'AR 27-3.pdf_172', 'AR 40-905.pdf_26']",20,18,test,0,0.25,0.05555555555555555
ar 5-12 army use of the electromagnetic spectrum,"['AR 5-12.pdf_5', 'AR 5-12.pdf_37']",2,1,"['ATP 6-02.70.pdf_122', 'ATP 6-02.70.pdf_20', 'FM 3-12.pdf_135', 'FM 3-12.pdf_37', 'CJCSM 3320.02D.pdf_294', 'AR 25-1.pdf_205', 'AR 25-1.pdf_196', 'ATP 6-02.53.pdf_228']",8,5,test,0,0.25,0.2
ar 525-27 army emergency management program,"['AR 525-27.pdf_278', 'AR 525-27.pdf_3', 'AR 525-27.pdf_48', 'AR 525-27.pdf_76']",4,1,"['TRADOC TM1-18.pdf_106', 'AR 25-1.pdf_207', 'AR 500-3.pdf_52', 'AR 500-3.pdf_55', 'AR 500-3.pdf_36', 'AR 608-1.pdf_109', 'AR 608-1.pdf_149', 'TRADOC TM1-19.pdf_141', 'PAM 500-30.pdf_83', 'ATP 4-32.3.pdf_381', 'ATP 4-32.3.pdf_138', 'HQDA POLICY NOTICE 3853.pdf_48', 'AR 380-5.pdf_185', 'PAM 50-5.pdf_27', 'PAM 50-5.pdf_10', 'AR 25-13.pdf_84']",16,11,test,0,0.25,0.09090909090909091
ar 600-8-10 leaves and passes,['AR 600-8-10.pdf_4'],1,1,"['AR 600-20.pdf_387', 'AR 600-77.pdf_277', 'AR 600-8-24.pdf_503', 'AR 600-85.pdf_337']",4,4,test,0,0.25,0.25
ar 638-8 army casualty program,"['AR 638-8.pdf_310', 'AR 638-8.pdf_3', 'AR 638-8.pdf_31', 'AR 638-8.pdf_372', 'AR 638-8.pdf_366']",5,1,"['PAM 638-8.pdf_1', 'PAM 638-8.pdf_43', 'PAM 638-8.pdf_45', 'PAM 638-8.pdf_26', 'ARMY DIR 2021-04.pdf_0', 'AR 95-1.pdf_188', 'USAR PAM 37-1.pdf_623', 'AR 600-8-19.pdf_800', 'TRADOC TR135-6.pdf_259', 'ARMY DIR 2016-07.pdf_50', 'AR 600-20.pdf_390', 'ARMY DIR 2021-01.pdf_17', 'ARMY DIR 2021-01.pdf_2', 'AR 40-58.pdf_269', 'CNGBI 0300.02.pdf_50', 'AR 600-8-29.pdf_152', 'FM 1-0.pdf_251', 'FM 1-0.pdf_252', 'AR 360-1.pdf_183', 'AR 600-77.pdf_277']",20,15,test,0,0.25,0.06666666666666667
ar 670-1 wear and appearance of army uniforms and insignia,"['AR 670-1.pdf_4', 'AR 670-1.pdf_33', 'AR 670-1.pdf_27', 'AR 670-1.pdf_39', 'AR 670-1.pdf_36']",5,1,"['TRADOC TR350-36.pdf_498', 'TB MED 287.pdf_194', 'USAR PAM 600-2.pdf_525', 'TRADOC TR350-18.pdf_809', 'TRADOC TR600-21.pdf_264', 'ARMY DIR 2022-06.pdf_188', 'AR 95-1.pdf_188', 'USAR REG 215-1.pdf_65', 'ARMY DIR 2021-22.pdf_99', 'CTA 50-900.pdf_58', 'STP 14-36A-OFS.pdf_1002', 'AR 640-30.pdf_37', 'AR 350-1.pdf_445', 'AR 870-5.pdf_82', 'USAR REG 140-6.pdf_426', 'STP 12-79R35-SM-TG.pdf_12156', 'STP 12-79R35-SM-TG.pdf_12145', 'AR 20-1.pdf_314', 'AR 145-2.pdf_71', 'AR 601-1.pdf_113']",20,19,test,0,0.25,0.05263157894736842
ar 71-32 force development and documentation consolidated policies,['AR 71-32.pdf_3'],1,1,"['TRADOC TR71-20.pdf_1120', 'PAM 71-32.pdf_3', 'PAM 71-32.pdf_635', 'AR 71-9.pdf_159']",4,3,test,0,0.25,0.3333333333333333
ar 95-1 flight regulations,"['AR 95-1.pdf_43', 'AR 95-1.pdf_219', 'AR 95-1.pdf_3', 'AR 95-1.pdf_55']",4,1,"['TRADOC TR95-5.pdf_105', 'AR 700-138.pdf_129', 'TC 3-04.62.pdf_17', 'TC 3-04.62.pdf_96', 'TC 3-04.62.pdf_35', 'USAR REG 1-201.pdf_129', 'AR 115-10.pdf_55', 'TC 3-04.4.pdf_359', 'TC 3-04.4.pdf_189', 'TC 3-04.4.pdf_222', 'TC 3-04.4.pdf_113', 'TRADOC TP350-70-1.pdf_1139', 'CIM 13020.3A.pdf_30', 'CIM 13020.3A.pdf_52', 'USAR CIR 25-11-1.pdf_118', 'USAR CIR 25-11-1.pdf_113']",16,9,test,0,0.25,0.1111111111111111
army 2012-08 army total force policy,"['ARMY DIR 2012-08.pdf_1', 'ARMY DIR 2012-08.pdf_4', 'ARMY DIR 2012-08.pdf_3', 'ARMY DIR 2012-08.pdf_2']",4,1,"['AR 71-32.pdf_3', 'AR 71-32.pdf_254', 'TRADOC TR71-20.pdf_732', 'SASC Hearing - Department of the Army Agenda Witnesses - 2013 Army Reserve Component Submission.pdf_41', 'AR 350-1.pdf_432', 'AR 525-29.pdf_4', 'AR 525-29.pdf_206', 'PAM 71-32.pdf_632', 'DA MEMO 5-5.pdf_29', 'AR 135-210.pdf_4', 'AR 135-210.pdf_65', 'AR 135-210.pdf_17']",12,8,test,0,0.3333333333333333,0.125
arrest,"['AFH 1.pdf_1052', 'AFH 1.pdf_1051', 'AFH 1.pdf_918']",3,1,"['DoDI 5525.19 CH 2.pdf_150', 'DoDI 5525.19 CH 2.pdf_149', 'DoDI 5525.19 CH 2.pdf_157', 'DoDI 5525.19 CH 2.pdf_159', 'DoDI 5525.19 CH 2.pdf_160', 'S. 4263 IS 117th.pdf_5', 'H.R. 3884 IH 117th.pdf_6', 'H.R. 3884 IH 117th.pdf_5', 'S 619 IS 117th.pdf_3', 'H.R. 6030 IH 117th.pdf_1', 'AFI 44-177.pdf_12', 'AFI 44-177.pdf_26']",12,6,test,0,0.25,0.16666666666666666
atp 1-05.01 religious support and the operations process,"['ATP 1-05.01.pdf_0', 'ATP 1-05.01.pdf_2', 'ATP 1-05.01.pdf_8', 'ATP 1-05.01.pdf_4', 'ATP 1-05.01.pdf_3']",5,1,"['ATP 1-05.03.pdf_66', 'ATP 1-05.03.pdf_32', 'ATP 1-05.05.pdf_65', 'ATP 1-05.05.pdf_33', 'FM 1-05.pdf_55', 'FM 1-05.pdf_38', 'FM 1-05.pdf_40', 'FM 1-05.pdf_43', 'FM 1-05.pdf_39', 'ATP 1-05.02.pdf_49', 'ATP 3-34.22.pdf_134', 'ATP 3-90.5.pdf_345', 'ATP 1-05.04.pdf_73', 'ATP 1-05.04.pdf_64', 'ATP 4-93.1.pdf_81', 'ATP 4-93.1.pdf_13', 'ATP 5-0.2-1.pdf_415', 'ATP 5-0.2-1.pdf_456', 'ATP 3-96.1.pdf_179', 'ATP 3-96.1.pdf_47']",20,10,test,0,0.25,0.1
atp 4-02.19 dental services,"['ATP 4-02.19.pdf_6', 'ATP 4-02.19.pdf_0', 'ATP 4-02.19.pdf_2', 'ATP 4-02.19.pdf_81', 'ATP 4-02.19.pdf_37']",5,1,"['FM 4-02.pdf_128', 'FM 4-02.pdf_217', 'FM 4-02.pdf_126', 'FM 4-02.pdf_218', 'FM 4-02.pdf_223', 'ATP 4-02.8.pdf_0', 'ATP 4-02.8.pdf_4', 'ATP 4-02.5.pdf_32', 'ATP 4-02.5.pdf_4', 'ATP 4-02.5.pdf_59', 'ATP 4-02.4.pdf_490', 'ATP 4-02.4.pdf_25', 'FM 5-0.pdf_404', 'FM 6-0.pdf_228', 'FM 1-02.1.pdf_150', 'FM 1-02.1.pdf_45', 'FM 1-02.1.pdf_43']",17,7,test,0,0.29411764705882354,0.14285714285714285
atp 4-12 army container operations,"['ATP 4-12.pdf_0', 'ATP 4-12.pdf_2', 'ATP 4-12.pdf_6', 'ATP 4-12.pdf_4', 'ATP 4-12.pdf_38']",5,1,"['ADP 4-0.pdf_78', 'ADP 4-0.pdf_16', 'FM 4-0.pdf_342', 'ATP 4-16.pdf_104', 'ATP 4-16.pdf_19', 'ATP 4-16.pdf_96', 'ATP 4-16.pdf_25', 'ATP 4-16.pdf_13', 'TC 2-19.01.pdf_308', 'ATP 4-11.pdf_116', 'ATP 4-11.pdf_6', 'ATP 4-11.pdf_34', 'ATP 4-45.pdf_8', 'FM 1-02.1.pdf_150', 'FM 1-02.1.pdf_108', 'FM 1-02.1.pdf_29', 'FM 1-02.1.pdf_32', 'FM 4-01.pdf_70', 'FM 4-01.pdf_112', 'FM 4-01.pdf_25']",20,8,test,0,0.25,0.125
bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,"['BUMEDINST 6230.15B.pdf_0', 'BUMEDINST 6230.15B.pdf_1', 'BUMEDINST 6230.15B.pdf_7', 'BUMEDINST 6230.15B.pdf_2']",4,1,"['CNGBI 3502.01.pdf_44', 'SECNAVINST 6120.3A.pdf_58', 'CIM 6230.4G.pdf_0', 'CIM 6230.4G.pdf_1', 'CIM 6230.4G.pdf_7', 'CIM 6230.4G.pdf_2', 'AFI 48-110.pdf_0', 'AFI 48-110.pdf_1', 'AFI 48-110.pdf_7', 'AFI 48-110.pdf_2', 'AR 40-562.pdf_0', 'AR 40-562.pdf_1', 'AR 40-562.pdf_7', 'AR 40-562.pdf_2', 'NAVMC 4000.8.pdf_195', 'AFMAN 48-105.pdf_38']",16,7,test,0,0.25,0.14285714285714285
bupersinst 5400.61 bureau of naval personnel millington organization manual,['BUPERSINST 5400.61.pdf_4'],1,1,['NAVPERCOMINST 5400.1A.pdf_1'],1,1,test,0,1.0,1.0
business process reengineering,['AFI 38-401.pdf_49'],1,1,"['SASC Hearing - Nomination Agenda Witnesses - Mr. Peter K. Levine Testimony.pdf_124', 'SASC Hearing - Nomination Agenda Witnesses - Mr. Peter K. Levine Testimony.pdf_89', 'SASC Hearing - Nomination Agenda Witnesses - Mr. Peter K. Levine Testimony.pdf_144', 'SASC Hearing - Nomination Agenda Witnesses - Mr. Peter K. Levine Testimony.pdf_121']",4,1,test,0,0.25,1.0
cjcsi 1001.01b joint manpower and personnel program,"['CJCSI 1001.01B.pdf_0', 'CJCSI 1001.01B.pdf_6', 'CJCSI 1001.01B.pdf_4', 'CJCSI 1001.01B.pdf_48', 'CJCSI 1001.01B.pdf_1005']",5,1,"['MCO 5311.1E.pdf_460', 'AFI 38-101.pdf_119', 'AFI 38-101.pdf_315']",3,2,test,0,1.6666666666666667,0.5
cjcsi 3401.02b force readiness reporting,['CJCSI 3401.02B.pdf_1'],1,1,"['CJCS GDE 3401D.pdf_79', 'MCO 3000.13B.pdf_6', 'AFI 10-201.pdf_27', 'AFI 10-201.pdf_93']",4,3,test,0,0.25,0.3333333333333333
cjcsi 5123.01h charter of the joint requirements oversight council (jroc) and the implementation of the joint capabilities integration and development system,['CJCSI 5123.01H.pdf_1'],1,1,"['CJCSI 5123.01I.pdf_13', 'TRADOC TR10-5.pdf_895', 'AR 71-9.pdf_159', 'AFI 10-601.pdf_18']",4,4,test,0,0.25,0.25
cjcsm 3150.05d joint reporting system situation monitoring manual,['CJCSM 3150.05D.pdf_0'],1,1,"['AFTTP 3-2.83.pdf_270', 'PAM 50-5.pdf_27', 'AFMAN 11-2HC-130JV3.pdf_161', 'AFMAN 11-2HC-130JV3.pdf_186']",4,3,test,0,0.25,0.3333333333333333
cjcsm 3150.14b joint reporting structure logistics,"['CJCSM 3150.14B.pdf_44', 'CJCSM 3150.14B.pdf_1', 'CJCSM 3150.14B.pdf_7']",3,1,"['AFPAM 23-221.pdf_50', 'FM 6-99.pdf_237', 'AFI 23-201.pdf_67', 'AFI 23-201.pdf_112']",4,3,test,0,0.75,0.3333333333333333
cjcsm 3320.02d joint spectrum interference resolution (jsir) procedures,['CJCSM 3320.02D.pdf_12'],1,1,"['AFI 17-221.pdf_16', 'AFI 17-221.pdf_5', 'MCO 2400.2A.pdf_1', 'NAVMC 3500.124A.pdf_6253']",4,3,test,0,0.25,0.3333333333333333
cjcsm 3511.01a joint training resources for the armed forces of the united states,['CJCSM 3511.01A.pdf_1'],1,1,['CJCSM 3500.11A.pdf_1'],1,1,test,0,1.0,1.0
cjcsm 5120.01b joint doctrine development process,"['CJCSM 5120.01B.pdf_0', 'CJCSM 5120.01B.pdf_364', 'CJCSM 5120.01B.pdf_356', 'CJCSM 5120.01B.pdf_56', 'CJCSM 5120.01B.pdf_68']",5,1,"['CJCSN 5701.pdf_8', 'FM 1-02.1.pdf_144', 'FM 3-96.pdf_454', 'ATP 3-90.5.pdf_342', 'FM 6-0.pdf_226']",5,5,test,0,1.0,0.2
cnssd 505 supply chain risk management (scrm),['CNSSD 505.pdf_32'],1,1,"['CNSSP 7.pdf_38', 'CNSSP 12.pdf_175', 'CNSSI 4009.pdf_1090', 'CNSS Report 2015_2016 Annual Report.pdf_15']",4,4,test,0,0.25,0.25
cnssd 506 national directive to implement public key infrastructure on secret networks,"['CNSSD 506.pdf_8', 'CNSSD 506.pdf_0', 'CNSSD 506.pdf_4']",3,1,"['CNSSD 507.pdf_26', 'CNSSI 1300.pdf_34', 'CNSSI 1300.pdf_234', 'CNSS Report 2015_2016 Annual Report.pdf_31', 'CNSS Supplement CNSS FICAM Planning Guidance 20140114.pdf_249', 'CNSS Supplement CNSS FICAM Planning Guidance 20140114.pdf_33', 'CNSS Report CNSS FY2012 Annual Report.pdf_10']",7,5,test,0,0.42857142857142855,0.2
"cnssi 1254 risk management framework documentation, data element standards, and reciprocity process for national security systems",['CNSSI 1254.pdf_2'],1,1,"['CNSSP 12.pdf_174', 'CNSSP 12.pdf_56', 'CNSSP 22.pdf_64', 'CNSSP 22.pdf_82']",4,2,test,0,0.25,0.5
contingency quarters,"['AFI 32-6000.pdf_113', 'AFI 32-6000.pdf_112', 'AFI 32-6000.pdf_35', 'AFI 32-6000.pdf_196']",4,1,"['CJCSI 3401.01E.pdf_469', 'OPNAVINST 3501.30E.pdf_177', 'CIM 7220.29D.pdf_858', 'CIM 7220.29D.pdf_885', 'CIM 7220.29D.pdf_866', 'AFTTP 3-34.1.pdf_268', 'AFTTP 3-34.1.pdf_284', 'DoDFMR V7ACH26.pdf_602', 'DoDFMR V7ACH26.pdf_755', 'DoDFMR V7ACH26.pdf_574', 'DoDFMR V7ACH26.pdf_763', 'CIM 3010.13C.pdf_91', 'SASC Hearing - Impacts of Sequestration and_or CR Agenda Witnesses - General Raymond T. Odierno, USA Testimony.pdf_13', 'MARADMIN 348-21 REINFORCING GUIDANCE FOR MARINES REGARDING TRANSPORTATION,.html_3', 'CFR-2021-title41-vol4.pdf_258', 'CFR-2021-title41-vol4.pdf_149']",16,9,test,0,0.25,0.1111111111111111
cyber workforce,"['SECNAVINST 5239.20A.pdf_65', 'SECNAVINST 5239.20A.pdf_79', 'SECNAVINST 5239.20A.pdf_0', 'SECNAVINST 5239.20A.pdf_80']",4,1,"['SASC Hearing - Nominations -- Shaffer - Daigle - McMahon - Wardynski - Beehler Agenda Witnesses - Dr. E. Casey Wardynski Testimony.pdf_3', 'NAVADMIN 190_19.txt_10', 'NAVADMIN 190_19.txt_16', 'NAVADMIN 190_19.txt_15', 'SASC Hearing - Department of Defense Enterprise-wide Cybersecurity Policies and Architecture Agenda Witnesses - 19-03_1-29-19.pdf_212', 'SASC Hearing - Department of Defense Enterprise-wide Cybersecurity Policies and Architecture Agenda Witnesses - 19-03_1-29-19.pdf_68', 'SASC Hearing - Department of Defense Enterprise-wide Cybersecurity Policies and Architecture Agenda Witnesses - 19-03_1-29-19.pdf_115', 'SASC Hearing - Department of Defense Enterprise-wide Cybersecurity Policies and Architecture Agenda Witnesses - 19-03_1-29-19.pdf_27', 'SASC Hearing - To receive testimony on the current and future cyber workforce of the Department of Defense and the military services. Witnesses - Lieutenant General Dennis Crall Testimony.pdf_3', 'SASC Hearing - To receive testimony on the current and future cyber workforce of the Department of Defense and the military services. Witnesses - Lieutenant General Dennis Crall Testimony.pdf_9', 'SASC Hearing - To receive testimony on the current and future cyber workforce of the Department of Defense and the military services. Witnesses - Lieutenant General Dennis Crall Testimony.pdf_18', 'SASC Hearing - To receive testimony on the current and future cyber workforce of the Department of Defense and the military services. Witnesses - Lieutenant General Dennis Crall Testimony.pdf_12', 'SASC Hearing - To receive testimony on the current and future cyber workforce of the Department of Defense and the military services. Witnesses - Lieutenant General Dennis Crall Testimony.pdf_15', 'SASC Hearing - United States Cybersecurity Policy and Threats Agenda Member Statements Witnesses - Honorable Robert O. Work Testimony.pdf_21', 'SASC Hearing - United States Cybersecurity Policy and Threats Agenda Member Statements Witnesses - Honorable Robert O. Work Testimony.pdf_22', 'SASC Hearing - Nominations - Sherman, Vazirani, Ricci Witnesses - Mr. John Sherman Testimony.pdf_388']",16,8,test,0,0.25,0.125
dcma manual 2301-01 contractor business systems,['DCMA Manual 2301-01.pdf_1'],1,1,"['DCMA Instruction 2301.pdf_170', 'DCMA Manual 2302-01.pdf_304', 'DCMA Manual 2302-01.pdf_153', 'DCMA Manual 2302-01r.pdf_304']",4,3,test,0,0.25,0.3333333333333333
dcma manual 2301-07 contract safety,['DCMA Manual 2301-07.pdf_1'],1,1,"['DCMA Instruction 2301.pdf_170', 'DCMA Manual 4201-16.pdf_145', 'DCMA Manual 4201-16.pdf_15']",3,2,test,0,0.3333333333333333,0.5
defense intelligence agency,"['DoDD 5105.21.pdf_217', 'DoDD 5105.21.pdf_218', 'DoDD 5105.21.pdf_4', 'DoDD 5105.21.pdf_206', 'DoDD 5105.21.pdf_8']",5,1,"['DoDD 1400.35 CH 2.pdf_19', 'DoDI 3115.14 CH 2.pdf_68', 'DoDI 3115.14 CH 2.pdf_9', 'DoDI 3115.14 CH 2.pdf_40', 'DoDI 3300.07 CH 3.pdf_16', 'DoDI 3300.07 CH 3.pdf_3', 'DoDI 3300.07 CH 3.pdf_1', 'DoDI 3300.07 CH 3.pdf_4', 'OPNAVINST 3960.15B.pdf_33', 'DFARS SUBPART 202.1 - DEFINITIONS.pdf_25', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_433', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_7', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_339', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_435', 'SASC Hearing - Nominations--Abend--Hansell--Polakowski--Bremer Agenda Witnesses - Mr. Bradley D. Hansell Testimony.pdf_453', 'SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_158', 'SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_179', 'SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_87', 'SASC Hearing - Nominations - Vickers-Rooney Agenda Witnesses - Honorable Michael Vickers Testimony.pdf_182', 'DoDI 6420.01 CH 3.pdf_2']",20,8,test,0,0.25,0.125
dima,"['DoDD 8115.01.pdf_73', 'DoDD 8115.01.pdf_72', 'DoDD 8115.01.pdf_103', 'DoDD 8115.01.pdf_48', 'DoDD 8115.01.pdf_56', 'DoDI 8115.02.pdf_133', 'DoDI 8115.02.pdf_36', 'DoDI 8115.02.pdf_216', 'DoDI 8115.02.pdf_24', 'DoDI 8115.02.pdf_263']",10,2,"['CJCSI 6211.02D.pdf_976', 'CJCSI 6211.02D.pdf_188', 'CJCSI 6211.02D.pdf_393', 'USAR REG 140-6.pdf_527', 'USAR REG 140-6.pdf_428', 'USAR REG 140-6.pdf_429', 'DoDI 8320.03 CH 2.pdf_165', 'DoDI 8320.03 CH 2.pdf_21', 'DoDI 8320.03 CH 2.pdf_100', 'DoDI 8320.03 CH 2.pdf_141', 'DoDI 8320.03 CH 3.pdf_156', 'DoDI 8320.03 CH 3.pdf_11', 'DoDI 8320.03 CH 3.pdf_88', 'DoDI 8320.03 CH 3.pdf_131', 'DoDI 8500.01 CH 1.pdf_205', 'DoDI 8500.01 CH 1.pdf_595', 'DoDI 8510.01 CH 3.pdf_170', 'DoDI 8510.01 CH 3.pdf_456', 'DoDFMR V2BCH18.pdf_150', 'DoDFMR V2BCH18.pdf_147', 'DoDFMR V2BCH18.pdf_106', 'COUNTRY BELARUS AND MOLDOVA STUDY_3.pdf_77', 'COUNTRY BELARUS AND MOLDOVA STUDY_3.pdf_48', 'AR 140-50.pdf_39', 'MCO 4000.60.pdf_85', 'AR 611-60.pdf_60', 'AR 611-60.pdf_37', 'AR 611-60.pdf_15', 'AR 611-60.pdf_92', 'AR 611-60.pdf_24', 'AR 135-100.pdf_52', 'AFPD 17-1.pdf_18', 'AFPD 17-1.pdf_17', 'AFPD 17-1.pdf_9', 'AFPD 17-1.pdf_8', 'AFGM 2020-32-01.pdf_89', 'AFGM 2020-32-01.pdf_69', 'DAFGM 2022-32-03.pdf_86', 'DAFGM 2022-32-03.pdf_121', 'DAFGM 2022-32-03.pdf_110']",40,15,test,0,0.25,0.13333333333333333
dodd 3025.18 defense support of civil authorities (dsca),['DoDD 3025.18 CH 2.pdf_42'],1,1,"['AFTTP 3-2.67.pdf_92', 'AFTTP 3-2.67.pdf_18', 'AFTTP 3-2.67.pdf_129', 'AFTTP 3-2.67.pdf_96']",4,1,test,0,0.25,1.0
dodd 4715.21 climate change adaptation and resilience,"['DoDD 4715.21 CH 1.pdf_13', 'DoDD 4715.21 CH 1.pdf_14']",2,1,"['DoDM 4715.05 Volume 1.pdf_7', 'AR 115-10.pdf_55', 'AFPD 15-1.pdf_15', 'AFPD 15-1.pdf_7', 'AFI 32-1015.pdf_86', 'AFI 32-1015.pdf_44', 'DoDD 5111.13.pdf_40', 'AFI 32-1020.pdf_55']",8,6,test,0,0.25,0.16666666666666666
dodd 5100.01 functions of the department of defense and its major components,['DoDD 5100.01 CH 1.pdf_0'],1,1,"['CJCSI 6250.01F.pdf_695', 'CJCSI 4360.01B.pdf_402', 'CJCSI 3265.01A.pdf_313', 'CJCSI 3500.01J.pdf_496']",4,4,test,0,0.25,0.25
dodd 5101.01 dod executive agent,['DoDD 5101.01.pdf_29'],1,1,"['DoDD 5101.16E.pdf_28', 'DoDD 5160.58E.pdf_62', 'DoDD 5160.58E.pdf_7', 'DoDD 1300.22 CH 2.pdf_7']",4,3,test,0,0.25,0.3333333333333333
dodd 5106.04 defense inspectors general,['DoDD 5106.04 CH 1.pdf_5'],1,1,"['CJCSI 3317.01.pdf_309', 'AR 20-1.pdf_317', 'DCMA Instruction 933.pdf_65', 'DCMA Instruction 931.pdf_56']",4,4,test,0,0.25,0.25
dodd 5111.13 assistant secretary of defense for homeland defense and global security (asd(hd&gs)),"['DoDD 5111.13.pdf_30', 'DoDD 5111.13.pdf_41']",2,1,"['DoDI 3025.21 CH 1.pdf_104', 'DoDD 5160.05E CH 2.pdf_27', 'HAFMD 1-7.pdf_12', 'DoDI 3020.52 CH 1.pdf_8', 'DoDD 5111.01.pdf_8', 'DoDD 5111.01.pdf_40', 'DoDI 2000.30.pdf_20', 'DoDI 5210.88.pdf_15']",8,7,test,0,0.25,0.14285714285714285
dodd 5205.02e dod operations security (opsec) program,"['DoDD 5205.02E CH 2.pdf_2', 'DoDD 5205.02E CH 2.pdf_0']",2,1,"['AFI 10-701.pdf_20', 'AFI 10-701.pdf_138', 'NAVMC 3500.124A.pdf_7956', 'NAVMC 3500.124A.pdf_5223', 'HAFMD 1-54.pdf_122', 'ATP 3-13.3.pdf_68', 'ATP 3-13.3.pdf_50', 'AR 380-49.pdf_30']",8,5,test,0,0.25,0.2
