,key,doc,score,label
7132,ar 71-9 warfighting capabilities determination,AR 71-9.pdf_3,0.95,train
7133,ar 71-9 warfighting capabilities determination,AR 71-9.pdf_196,0.95,train
7134,ar 71-9 warfighting capabilities determination,TRADOC TP350-70-13.pdf_907,0.5,train
7135,ar 71-9 warfighting capabilities determination,TRADOC TR71-20.pdf_427,0.5,train
7136,ar 71-9 warfighting capabilities determination,TRADOC TR71-20.pdf_62,0.5,train
7138,ar 71-9 warfighting capabilities determination,TRADOC TR10-5-5.pdf_1606,0.5,train
7140,ar 71-9 warfighting capabilities determination,ARMY DIR 2022-07.pdf_26,0.5,train
7141,ar 71-9 warfighting capabilities determination,ARMY DIR 2017-34.pdf_59,0.5,train
7142,ar 71-9 warfighting capabilities determination,ARMY DIR 2017-34.pdf_29,0.5,train
7143,ar 71-9 warfighting capabilities determination,TRADOC TR10-5.pdf_884,0.5,train
7144,ar 71-9 warfighting capabilities determination,TRADOC TR10-5.pdf_929,0.5,train
7146,afman 10-207 command posts,AFMAN 10-207.pdf_29,0.95,test
7147,afman 10-207 command posts,AFMAN 10-207.pdf_39,0.95,test
7148,afman 10-207 command posts,AFMAN 10-207.pdf_35,0.95,test
7149,afman 10-207 command posts,AFMAN 10-207.pdf_48,0.95,test
7150,afman 10-207 command posts,AFMAN 10-207.pdf_77,0.95,test
7151,afman 10-207 command posts,AFMAN 11-255V3.pdf_55,0.5,test
7152,afman 10-207 command posts,AFMAN 10-206.pdf_123,0.5,test
7153,afman 10-207 command posts,AFMAN 10-206.pdf_25,0.5,test
7154,afman 10-207 command posts,AFMAN 10-206.pdf_38,0.5,test
7155,afman 10-207 command posts,AFI 10-2501.pdf_142,0.5,test
7156,afman 10-207 command posts,AFI 10-2501.pdf_631,0.5,test
7157,afman 10-207 command posts,AFI 10-2501.pdf_550,0.5,test
7158,afman 10-207 command posts,AFI 10-403.pdf_129,0.5,test
7159,afman 10-207 command posts,AFI 10-403.pdf_59,0.5,test
7160,afman 10-207 command posts,AFI 10-208.pdf_48,0.5,test
7161,afman 10-207 command posts,AFI 10-208.pdf_31,0.5,test
7162,afman 10-207 command posts,AFI 38-101.pdf_315,0.5,test
7163,afman 10-207 command posts,AFI 38-101.pdf_154,0.5,test
7164,afman 10-207 command posts,AFMAN 10-2503.pdf_176,0.5,test
7165,afman 10-207 command posts,AFI 21-101.pdf_397,0.5,test
7166,afman 10-207 command posts,AFI 21-101.pdf_308,0.5,test
7167,afman 10-207 command posts,AFI 10-202.pdf_219,0.5,test
7168,afman 10-207 command posts,AFI 10-202.pdf_63,0.5,test
7169,afman 10-207 command posts,DAFI 21-101.pdf_442,0.5,test
7170,afman 10-207 command posts,DAFI 21-101.pdf_353,0.5,test
7171,afi 36-1301 management of acquisition key leadership positions,AFI 36-1301.pdf_0,0.95,test
7172,afi 36-1301 management of acquisition key leadership positions,AFMAN 36-606.pdf_81,0.5,test
7173,afi 36-1301 management of acquisition key leadership positions,AFMAN 36-606.pdf_88,0.5,test
7174,afi 36-1301 management of acquisition key leadership positions,DAFI 99-103.pdf_125,0.5,test
7175,afi 36-1301 management of acquisition key leadership positions,DAFI 99-103.pdf_1639,0.5,test
7176,afman 11-2c-21v3 c-21 operations procedures,AFMAN 11-2C-21V3.pdf_111,0.95,test
7177,afman 11-2c-21v3 c-21 operations procedures,AFMAN 11-2C-21V3.pdf_2,0.95,test
7178,afman 11-2c-21v3 c-21 operations procedures,AFMAN 11-2C-21V3.pdf_113,0.95,test
7179,afman 11-2c-21v3 c-21 operations procedures,AFMAN 11-2C-21V3.pdf_106,0.95,test
7180,afman 11-2c-21v3 c-21 operations procedures,AFMAN 11-2C-21V3.pdf_88,0.95,test
7181,afman 11-2c-21v3 c-21 operations procedures,AFMAN 11-2C-21V1.pdf_50,0.5,test
7182,afman 11-2c-21v3 c-21 operations procedures,AFI 24-605V2.pdf_321,0.5,test
7183,afman 11-2c-21v3 c-21 operations procedures,AFI 24-605V2.pdf_299,0.5,test
7184,"cnssi 1254 risk management framework documentation, data element standards, and reciprocity process for national security systems",CNSSI 1254.pdf_2,0.95,test
7185,"cnssi 1254 risk management framework documentation, data element standards, and reciprocity process for national security systems",CNSSP 12.pdf_174,0.5,test
7186,"cnssi 1254 risk management framework documentation, data element standards, and reciprocity process for national security systems",CNSSP 12.pdf_56,0.5,test
7187,"cnssi 1254 risk management framework documentation, data element standards, and reciprocity process for national security systems",CNSSP 22.pdf_64,0.5,test
7188,"cnssi 1254 risk management framework documentation, data element standards, and reciprocity process for national security systems",CNSSP 22.pdf_82,0.5,test
7189,afi 36-901 civilian senior executive management,AFI 36-901.pdf_74,0.95,test
7190,afi 36-901 civilian senior executive management,AFI 36-1004.pdf_344,0.5,test
7191,afi 36-901 civilian senior executive management,AFI 36-1004.pdf_149,0.5,test
7192,afi 36-901 civilian senior executive management,DAFI 36-1004.pdf_279,0.5,test
7193,afi 36-901 civilian senior executive management,DAFI 36-1004.pdf_80,0.5,test
7194,ar 25-55 the department of the army freedom of information act program,AR 25-55.pdf_4,0.95,test
7195,ar 25-55 the department of the army freedom of information act program,DA MEMO 36-1.pdf_2,0.5,test
7196,ar 25-55 the department of the army freedom of information act program,USAR PAM 25-2.pdf_500,0.5,test
7197,ar 25-55 the department of the army freedom of information act program,USAR PAM 25-2.pdf_1360,0.5,test
7198,ar 25-55 the department of the army freedom of information act program,AR 25-22.pdf_36,0.5,test
7199,44-103,AFI 44-103.pdf_1,0.95,test
7200,44-103,AFI 44-103.pdf_59,0.95,test
7201,44-103,AFI 44-103.pdf_34,0.95,test
7202,44-103,AFI 44-103.pdf_26,0.95,test
7203,44-103,AFI 44-103.pdf_41,0.95,test
7204,44-103,CFETP 4N0X1X.pdf_3306,0.5,test
7205,44-103,CFETP 4N0X1X.pdf_3312,0.5,test
7206,44-103,CFETP 4N0X1X.pdf_3308,0.5,test
7207,44-103,DAFI 99-103.pdf_563,0.5,test
7208,44-103,AFI 65-103.pdf_191,0.5,test
7209,44-103,AFI 65-103.pdf_13,0.5,test
7210,44-103,DoDM 4715.05 Volume 5.pdf_437,0.5,test
7211,44-103,AFI 99-103.pdf_15,0.5,test
7212,44-103,AFI 99-103.pdf_82,0.5,test
7213,44-103,AFJMAN 23-210.pdf_764,0.5,test
7214,44-103,NAVMC 3500.76.pdf_180,0.5,test
7215,44-103,"SASC Hearing - General and Flag Officer Requirements Agenda Witnesses - Vice Admiral William E. Gortney, USN Testimony.pdf_31",0.5,test
7216,44-103,FMFRP 12-12-II HISTORY OF MEDICAL DEPT OF U.S NAVY IN WW II-VOL II.pdf_148,0.5,test
7217,44-103,FMFRP 12-12-II HISTORY OF MEDICAL DEPT OF U.S NAVY IN WW II-VOL II.pdf_59,0.5,test
7218,44-103,FMFRP 12-12-II HISTORY OF MEDICAL DEPT OF U.S NAVY IN WW II-VOL II.pdf_109,0.5,test
7219,44-103,AFTTP 3-42.7.pdf_166,0.5,test
7220,44-103,AFTTP 3-42.7.pdf_144,0.5,test
7221,44-103,STP 44-14J14-SM-TG.pdf_1961,0.5,test
7222,44-103,STP 44-14J14-SM-TG.pdf_4912,0.5,test
7223,44-103,STP 44-14J14-SM-TG.pdf_13,0.5,test
7224,dodi 1342.28 dod yellow ribbon reintegration program (yrrp),DoDI 1342.28.pdf_36,0.95,test
7225,dodi 1342.28 dod yellow ribbon reintegration program (yrrp),CIM 1001.2.pdf_58,0.5,test
7226,dodi 1342.28 dod yellow ribbon reintegration program (yrrp),CIM 1001.2.pdf_232,0.5,test
7227,dodi 1342.28 dod yellow ribbon reintegration program (yrrp),CIM 3061.2.pdf_98,0.5,test
7228,dodi 1342.28 dod yellow ribbon reintegration program (yrrp),CIM 3061.2.pdf_5,0.5,test
7229,ar 525-27 army emergency management program,AR 525-27.pdf_278,0.95,test
7230,ar 525-27 army emergency management program,AR 525-27.pdf_3,0.95,test
7231,ar 525-27 army emergency management program,AR 525-27.pdf_48,0.95,test
7232,ar 525-27 army emergency management program,AR 525-27.pdf_76,0.95,test
7233,ar 525-27 army emergency management program,TRADOC TM1-18.pdf_106,0.5,test
7234,ar 525-27 army emergency management program,AR 25-1.pdf_207,0.5,test
7235,ar 525-27 army emergency management program,AR 500-3.pdf_52,0.5,test
7236,ar 525-27 army emergency management program,AR 500-3.pdf_55,0.5,test
7237,ar 525-27 army emergency management program,AR 500-3.pdf_36,0.5,test
7238,ar 525-27 army emergency management program,AR 608-1.pdf_109,0.5,test
7239,ar 525-27 army emergency management program,AR 608-1.pdf_149,0.5,test
7240,ar 525-27 army emergency management program,TRADOC TM1-19.pdf_141,0.5,test
7241,ar 525-27 army emergency management program,PAM 500-30.pdf_83,0.5,test
7242,ar 525-27 army emergency management program,ATP 4-32.3.pdf_381,0.5,test
7243,ar 525-27 army emergency management program,ATP 4-32.3.pdf_138,0.5,test
7244,ar 525-27 army emergency management program,HQDA POLICY NOTICE 3853.pdf_48,0.5,test
7245,ar 525-27 army emergency management program,AR 380-5.pdf_185,0.5,test
7246,ar 525-27 army emergency management program,PAM 50-5.pdf_27,0.5,test
7247,ar 525-27 army emergency management program,PAM 50-5.pdf_10,0.5,test
7248,ar 525-27 army emergency management program,AR 25-13.pdf_84,0.5,test
7249,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,BUMEDINST 6230.15B.pdf_0,0.95,test
7250,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,BUMEDINST 6230.15B.pdf_1,0.95,test
7251,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,BUMEDINST 6230.15B.pdf_7,0.95,test
7252,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,BUMEDINST 6230.15B.pdf_2,0.95,test
7253,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,CNGBI 3502.01.pdf_44,0.5,test
7254,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,SECNAVINST 6120.3A.pdf_58,0.5,test
7255,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,CIM 6230.4G.pdf_0,0.5,test
7256,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,CIM 6230.4G.pdf_1,0.5,test
7257,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,CIM 6230.4G.pdf_7,0.5,test
7258,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,CIM 6230.4G.pdf_2,0.5,test
7259,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AFI 48-110.pdf_0,0.5,test
7260,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AFI 48-110.pdf_1,0.5,test
7261,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AFI 48-110.pdf_7,0.5,test
7262,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AFI 48-110.pdf_2,0.5,test
7263,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AR 40-562.pdf_0,0.5,test
7264,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AR 40-562.pdf_1,0.5,test
7265,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AR 40-562.pdf_7,0.5,test
7266,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AR 40-562.pdf_2,0.5,test
7267,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,NAVMC 4000.8.pdf_195,0.5,test
7268,bumedinst 6230.15b immunizations and chemoprophylaxis for the prevention of infectious diseases,AFMAN 48-105.pdf_38,0.5,test
7269,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",OPNAVINST 3461.6.pdf_0,0.95,test
7270,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",OPNAVINST 3461.6.pdf_1,0.95,test
7271,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",OPNAVINST 3461.6.pdf_35,0.95,test
7272,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",OPNAVINST 3461.6.pdf_2,0.95,test
7273,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",OPNAVINST 3461.6.pdf_4,0.95,test
7274,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AFJI 31-304.pdf_1,0.5,test
7275,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AFJI 31-304.pdf_0,0.5,test
7276,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AFJI 31-304.pdf_2,0.5,test
7277,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AFJI 31-304.pdf_36,0.5,test
7278,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AFJI 31-304.pdf_3,0.5,test
7279,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 190-8.pdf_0,0.5,test
7280,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 190-8.pdf_1,0.5,test
7281,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 190-8.pdf_35,0.5,test
7282,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 190-8.pdf_2,0.5,test
7283,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 190-8.pdf_4,0.5,test
7284,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",MCO 3461.1.pdf_0,0.5,test
7285,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",MCO 3461.1.pdf_1,0.5,test
7286,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",MCO 3461.1.pdf_35,0.5,test
7287,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",MCO 3461.1.pdf_2,0.5,test
7288,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",MCO 3461.1.pdf_4,0.5,test
7289,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 638-2.pdf_186,0.5,test
7290,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",AR 40-400.pdf_105,0.5,test
7291,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",DoDI 2310.08E.pdf_40,0.5,test
7292,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",ATP 4-02.4.pdf_487,0.5,test
7293,"opnavinst 3461.6 enemy prisoners of war, retained personnel, civilian internees and other detainees",DoDI 2310.08 CH 1.pdf_24,0.5,test
7294,afi 16-1402 insider threat program management,AFI 16-1402.pdf_20,0.95,test
7295,afi 16-1402 insider threat program management,AFI 16-1402.pdf_17,0.95,test
7296,afi 16-1402 insider threat program management,AFI 10-2402.pdf_19,0.5,test
7297,afi 16-1402 insider threat program management,AFMAN 16-1405.pdf_205,0.5,test
7298,afi 16-1402 insider threat program management,AFMAN 16-1405.pdf_177,0.5,test
7299,afi 16-1402 insider threat program management,AFMAN 16-1405.pdf_226,0.5,test
7300,afi 16-1402 insider threat program management,AFMAN 16-1404V1.pdf_165,0.5,test
7301,afi 16-1402 insider threat program management,AFMAN 16-1404V1.pdf_112,0.5,test
7302,afi 16-1402 insider threat program management,AFMAN 16-1404V3.pdf_1049,0.5,test
7303,afi 16-1402 insider threat program management,AFMAN 16-1404V3.pdf_88,0.5,test
7304,ar 670-1 wear and appearance of army uniforms and insignia,AR 670-1.pdf_4,0.95,test
7305,ar 670-1 wear and appearance of army uniforms and insignia,AR 670-1.pdf_33,0.95,test
7306,ar 670-1 wear and appearance of army uniforms and insignia,AR 670-1.pdf_27,0.95,test
7307,ar 670-1 wear and appearance of army uniforms and insignia,AR 670-1.pdf_39,0.95,test
7308,ar 670-1 wear and appearance of army uniforms and insignia,AR 670-1.pdf_36,0.95,test
7309,ar 670-1 wear and appearance of army uniforms and insignia,TRADOC TR350-36.pdf_498,0.5,test
7310,ar 670-1 wear and appearance of army uniforms and insignia,TB MED 287.pdf_194,0.5,test
7311,ar 670-1 wear and appearance of army uniforms and insignia,USAR PAM 600-2.pdf_525,0.5,test
7312,ar 670-1 wear and appearance of army uniforms and insignia,TRADOC TR350-18.pdf_809,0.5,test
7313,ar 670-1 wear and appearance of army uniforms and insignia,TRADOC TR600-21.pdf_264,0.5,test
7314,ar 670-1 wear and appearance of army uniforms and insignia,ARMY DIR 2022-06.pdf_188,0.5,test
7315,ar 670-1 wear and appearance of army uniforms and insignia,AR 95-1.pdf_188,0.5,test
7316,ar 670-1 wear and appearance of army uniforms and insignia,USAR REG 215-1.pdf_65,0.5,test
7317,ar 670-1 wear and appearance of army uniforms and insignia,ARMY DIR 2021-22.pdf_99,0.5,test
7318,ar 670-1 wear and appearance of army uniforms and insignia,CTA 50-900.pdf_58,0.5,test
7319,ar 670-1 wear and appearance of army uniforms and insignia,STP 14-36A-OFS.pdf_1002,0.5,test
7320,ar 670-1 wear and appearance of army uniforms and insignia,AR 640-30.pdf_37,0.5,test
7321,ar 670-1 wear and appearance of army uniforms and insignia,AR 350-1.pdf_445,0.5,test
7322,ar 670-1 wear and appearance of army uniforms and insignia,AR 870-5.pdf_82,0.5,test
7323,ar 670-1 wear and appearance of army uniforms and insignia,USAR REG 140-6.pdf_426,0.5,test
7324,ar 670-1 wear and appearance of army uniforms and insignia,STP 12-79R35-SM-TG.pdf_12156,0.5,test
7325,ar 670-1 wear and appearance of army uniforms and insignia,STP 12-79R35-SM-TG.pdf_12145,0.5,test
7326,ar 670-1 wear and appearance of army uniforms and insignia,AR 20-1.pdf_314,0.5,test
7327,ar 670-1 wear and appearance of army uniforms and insignia,AR 145-2.pdf_71,0.5,test
7328,ar 670-1 wear and appearance of army uniforms and insignia,AR 601-1.pdf_113,0.5,test
7329,ar 15-1 department of the army federal advisory committee management program,AR 15-1.pdf_1,0.95,test
7330,ar 15-1 department of the army federal advisory committee management program,AR 15-1.pdf_2,0.95,test
7331,ar 15-1 department of the army federal advisory committee management program,AR 525-27.pdf_278,0.5,test
7332,ar 15-1 department of the army federal advisory committee management program,AR 25-1.pdf_205,0.5,test
7333,ar 15-1 department of the army federal advisory committee management program,AR 600-20.pdf_381,0.5,test
7334,ar 15-1 department of the army federal advisory committee management program,AR 210-14.pdf_81,0.5,test
7335,ar 15-1 department of the army federal advisory committee management program,AR 56-9.pdf_234,0.5,test
7337,ar 15-1 department of the army federal advisory committee management program,AR 600-63.pdf_189,0.5,test
7339,dcma manual 2301-07 contract safety,DCMA Manual 2301-07.pdf_1,0.95,test
7340,dcma manual 2301-07 contract safety,DCMA Instruction 2301.pdf_170,0.5,test
7341,dcma manual 2301-07 contract safety,DCMA Manual 4201-16.pdf_145,0.5,test
7342,dcma manual 2301-07 contract safety,DCMA Manual 4201-16.pdf_15,0.5,test
7343,ai 106 alternative dispute resolution (adr) program,AI 106 CH 1.pdf_17,0.95,test
7344,ai 106 alternative dispute resolution (adr) program,AI 9 CH 1.pdf_60,0.5,test
7345,secnavinst 5350.16a equal opportunity (eo) within the department of the navy,SECNAVINST 5350.16A.pdf_0,0.95,test
7346,secnavinst 5350.16a equal opportunity (eo) within the department of the navy,SECNAVINST 5350.16A.pdf_12,0.95,test
7347,secnavinst 5350.16a equal opportunity (eo) within the department of the navy,COMNAVRESFORCOMNOTE 5354.pdf_1,0.5,test
7348,secnavinst 5350.16a equal opportunity (eo) within the department of the navy,SASC Hearing - JAG Providing Legal Services Agenda Witnesses - Independent Review Panel to Study the Judge Advocate Requirements of the Department of the Navy.pdf_819,0.5,test
